0.0,1.002233,1.281282,3.360644
0.033333,1.002108,1.280494,3.360685
0.066667,1.001865,1.280134,3.3606
0.1,1.001539,1.280076,3.36055
0.133333,1.001251,1.279945,3.360544
0.166667,1.000923,1.279802,3.36037
0.2,1.00066,1.279648,3.360141
0.233333,1.000426,1.27944,3.359997
0.266667,1.00018,1.279191,3.359775
0.3,0.999985,1.279145,3.359716
0.333333,0.999833,1.279151,3.359652
0.366667,0.999785,1.278918,3.359474
0.4,0.999761,1.27889,3.359236
0.433333,0.999749,1.278943,3.358855
0.466667,0.999689,1.27904,3.35831
0.5,0.999608,1.279102,3.357734
0.533333,0.999451,1.279299,3.357311
0.566667,0.999229,1.279745,3.357234
0.6,0.998863,1.280262,3.357188
0.633333,0.998521,1.280643,3.35694
0.666667,0.998236,1.281001,3.356632
0.7,0.997948,1.281426,3.356314
0.733333,0.997654,1.281977,3.355772
0.766667,0.997531,1.282467,3.35517
0.8,0.997443,1.282715,3.354421
0.833333,0.997502,1.282727,3.353698
0.866667,0.997533,1.282714,3.352905
0.9,0.997606,1.282996,3.352141
0.933333,0.997629,1.283389,3.351328
0.966667,0.997773,1.283284,3.350451
1.0,0.997867,1.28302,3.349553
1.033333,0.997961,1.282925,3.348589
1.066667,0.997933,1.282892,3.347567
1.1,0.997915,1.282703,3.346521
1.133333,0.997768,1.282792,3.345617
1.166667,0.99751,1.282922,3.344782
1.2,0.997183,1.283043,3.344219
1.233333,0.996771,1.283058,3.343861
1.266667,0.996295,1.282997,3.343517
1.3,0.995872,1.282891,3.34311
1.333333,0.995559,1.282786,3.342652
1.366667,0.99492,1.283182,3.342191
1.4,0.994648,1.283196,3.341597
1.433333,0.99436,1.283368,3.340993
1.466667,0.994039,1.28361,3.340318
1.5,0.993753,1.283795,3.3396
1.533333,0.993415,1.284266,3.338732
1.566667,0.99313,1.284753,3.337773
1.6,0.992765,1.285194,3.336558
1.633333,0.992494,1.285481,3.335411
1.666667,0.992152,1.285585,3.334226
1.7,0.99215,1.285386,3.333113
1.733333,0.991942,1.285788,3.332645
1.766667,0.991724,1.286112,3.332338
1.8,0.991528,1.286301,3.332044
1.833333,0.99127,1.286407,3.331637
1.866667,0.991044,1.286121,3.331222
1.9,0.990693,1.285792,3.330762
1.933333,0.990317,1.285502,3.330211
1.966667,0.989867,1.285869,3.330277
2.0,0.989397,1.286471,3.330628
2.033333,0.989037,1.287009,3.331151
2.066667,0.988703,1.28835,3.331781
2.1,0.988498,1.289469,3.332759
2.133333,0.98825,1.2904,3.333578
2.166667,0.987943,1.291913,3.334431
2.2,0.987868,1.293342,3.335526
2.233333,0.987797,1.294346,3.336328
2.266667,0.987902,1.294864,3.337054
2.3,0.987927,1.295047,3.337608
2.333333,0.98796,1.294228,3.337889
2.366667,0.987916,1.293676,3.338402
2.4,0.987824,1.293278,3.338871
2.433333,0.98794,1.292804,3.339335
2.466667,0.988038,1.292523,3.339728
2.5,0.987888,1.292385,3.340052
2.533333,0.987015,1.291936,3.339851
2.566667,0.986402,1.288502,3.338887
2.6,0.985074,1.282393,3.333835
2.633333,0.984028,1.276276,3.325473
2.666667,0.985258,1.271636,3.317629
2.7,0.990603,1.265786,3.303175
2.733333,1.000696,1.260555,3.289385
2.766667,1.00882,1.255836,3.297516
2.8,1.003323,1.257472,3.289513
2.833333,0.999901,1.252855,3.302692
2.866667,0.997393,1.253427,3.313127
2.9,0.995635,1.256268,3.316786
2.933333,0.992029,1.260637,3.315987
2.966667,0.988686,1.26437,3.316641
3.0,0.989097,1.263815,3.31412
3.033333,0.990188,1.260457,3.308933
3.066667,0.990525,1.258289,3.304656
3.1,0.991729,1.256572,3.299327
3.133333,0.994247,1.254883,3.29593
3.166667,0.997364,1.252903,3.293225
3.2,0.998982,1.252278,3.290886
3.233333,1.000883,1.251904,3.288061
3.266667,1.003371,1.250421,3.287149
3.3,1.004808,1.249139,3.28676
3.333333,1.005767,1.24771,3.286695
3.366667,1.006351,1.245917,3.286985
3.4,1.00631,1.245198,3.286255
3.433333,1.007064,1.244654,3.285027
3.466667,1.006117,1.244799,3.285013
3.5,1.004432,1.245615,3.285294
3.533333,1.004856,1.247087,3.283848
3.566667,1.004545,1.249232,3.283257
3.6,1.004143,1.253148,3.281568
3.633333,1.005386,1.257088,3.279005
3.666667,1.004218,1.26198,3.278471
3.7,1.003139,1.266616,3.27796
3.733333,1.002739,1.2701,3.277741
3.766667,1.002419,1.272977,3.277625
3.8,1.00175,1.275468,3.277395
3.833333,1.002728,1.27662,3.276686
3.866667,1.004055,1.27696,3.2755
3.9,1.005167,1.277267,3.274296
3.933333,1.007147,1.276285,3.273323
3.966667,1.008533,1.275713,3.271905
4.0,1.00887,1.275071,3.271041
4.033333,1.009341,1.274224,3.270397
4.066667,1.009316,1.273866,3.269508
4.1,1.008974,1.273512,3.269161
4.133333,1.008377,1.273111,3.269402
4.166667,1.0071,1.273006,3.270044
4.2,1.005989,1.273177,3.270224
4.233333,1.00558,1.272649,3.270465
4.266667,1.005343,1.271562,3.271027
4.3,1.005075,1.270532,3.271356
4.333333,1.005296,1.269565,3.271028
4.366667,1.005499,1.268587,3.271
4.4,1.005709,1.267335,3.271179
4.433333,1.005381,1.266601,3.271323
4.466667,1.004571,1.266436,3.271545
4.5,1.0044,1.266268,3.271583
4.533333,1.004565,1.266302,3.271575
4.566667,1.004741,1.266442,3.271518
4.6,1.004991,1.266644,3.271634
4.633333,1.005255,1.266885,3.271759
4.666667,1.005332,1.267405,3.271797
4.7,1.005776,1.267712,3.271634
4.733333,1.006492,1.267745,3.271336
4.766667,1.007006,1.267556,3.271295
4.8,1.007624,1.267179,3.271284
4.833333,1.008232,1.267089,3.270998
4.866667,1.008806,1.267018,3.270842
4.9,1.009029,1.26714,3.270756
4.933333,1.009247,1.266549,3.271666
4.966667,1.007419,1.26555,3.273903
5.0,1.003283,1.265388,3.278275
5.033333,0.999002,1.266126,3.283396
5.066667,0.995966,1.266872,3.289079
5.1,0.994814,1.267161,3.291875
5.133333,0.994255,1.267982,3.29351
5.166667,0.994582,1.268434,3.292999
5.2,0.995049,1.26891,3.293166
5.233333,0.995915,1.269008,3.293414
5.266667,0.997211,1.268847,3.292626
5.3,0.99843,1.268583,3.291737
5.333333,1.000063,1.266256,3.292434
5.366667,1.002967,1.264171,3.29291
5.4,1.003912,1.261977,3.292374
5.433333,1.005035,1.259799,3.294317
5.466667,1.005057,1.255888,3.297673
5.5,1.006126,1.250998,3.308677
5.533333,1.008223,1.248932,3.309956
5.566667,1.006028,1.249217,3.309416
5.6,1.005776,1.24916,3.310095
5.633333,1.00381,1.250391,3.311892
5.666667,1.002376,1.251211,3.313843
5.7,0.999716,1.253109,3.316686
5.733333,0.99773,1.254809,3.317673
5.766667,0.996643,1.255933,3.318065
5.8,0.993332,1.259215,3.319405
5.833333,0.990416,1.262469,3.320463
5.866667,0.991235,1.261739,3.318438
5.9,0.992781,1.260327,3.317138
5.933333,0.990989,1.261838,3.318512
5.966667,0.989083,1.263584,3.320233
6.0,0.989373,1.263672,3.321228
6.033333,0.99004,1.263619,3.321747
6.066667,0.990071,1.264471,3.32252
6.1,0.989866,1.26582,3.323895
6.133333,0.990297,1.266381,3.32648
6.166667,0.990031,1.267279,3.328548
6.2,0.988446,1.268479,3.33011
6.233333,0.988212,1.268363,3.331066
6.266667,0.988042,1.267802,3.331104
6.3,0.988174,1.266938,3.330914
