0.0,0.993733,1.314415,3.274111
0.033333,0.993478,1.31429,3.274448
0.066667,0.993269,1.314474,3.274566
0.1,0.993043,1.314854,3.274669
0.133333,0.992729,1.315018,3.274832
0.166667,0.992489,1.315267,3.274814
0.2,0.992229,1.315388,3.274732
0.233333,0.991916,1.315373,3.274787
0.266667,0.991711,1.315423,3.274745
0.3,0.991554,1.315503,3.27463
0.333333,0.991415,1.315486,3.274505
0.366667,0.991283,1.315237,3.274338
0.4,0.991226,1.315162,3.274032
0.433333,0.991284,1.315083,3.273504
0.466667,0.991391,1.314974,3.272884
0.5,0.991427,1.314862,3.272292
0.533333,0.991309,1.314938,3.27181
0.566667,0.991089,1.315198,3.271534
0.6,0.990829,1.315588,3.27128
0.633333,0.990501,1.316066,3.271033
0.666667,0.990201,1.316476,3.270768
0.7,0.990007,1.316809,3.2704
0.733333,0.989932,1.317127,3.269767
0.766667,0.990049,1.317464,3.26885
0.8,0.990281,1.31779,3.267787
0.833333,0.990362,1.317746,3.267127
0.866667,0.990527,1.317692,3.266283
0.9,0.99076,1.317725,3.265435
0.933333,0.991009,1.317785,3.264549
0.966667,0.991237,1.317592,3.263708
1.0,0.991436,1.317305,3.262715
1.033333,0.991654,1.317019,3.261734
1.066667,0.991914,1.316782,3.260637
1.1,0.992053,1.31659,3.259498
1.133333,0.992137,1.31657,3.258567
1.166667,0.992012,1.316645,3.257765
1.2,0.991718,1.316627,3.257175
1.233333,0.991354,1.31655,3.256724
1.266667,0.990898,1.316431,3.256297
1.3,0.99049,1.316299,3.255807
1.333333,0.990148,1.316182,3.255423
1.366667,0.989867,1.316139,3.254891
1.4,0.989605,1.316118,3.254285
1.433333,0.989395,1.316248,3.253736
1.466667,0.989169,1.316568,3.253096
1.5,0.989015,1.316963,3.252369
1.533333,0.988852,1.317582,3.251515
1.566667,0.988811,1.318227,3.250659
1.6,0.988875,1.318973,3.249538
1.633333,0.988998,1.319626,3.248374
1.666667,0.989099,1.320306,3.247314
1.7,0.989233,1.32101,3.246372
1.733333,0.989118,1.321722,3.245877
1.766667,0.988969,1.322476,3.2457
1.8,0.988847,1.32324,3.245539
1.833333,0.988633,1.32388,3.245488
1.866667,0.988254,1.324394,3.245614
1.9,0.987963,1.325076,3.245632
1.933333,0.987623,1.3256,3.245689
1.966667,0.987202,1.326108,3.245941
2.0,0.986611,1.326714,3.24643
2.033333,0.986068,1.327149,3.247033
2.066667,0.985489,1.327929,3.247749
2.1,0.984676,1.328553,3.24892
2.133333,0.984047,1.329317,3.249769
2.166667,0.983577,1.329466,3.250529
2.2,0.983121,1.329164,3.251142
2.233333,0.982802,1.328593,3.251474
2.266667,0.982502,1.327819,3.25195
2.3,0.982186,1.32752,3.252507
2.333333,0.981465,1.325149,3.253224
2.366667,0.981308,1.323298,3.253637
2.4,0.981236,1.322217,3.253999
2.433333,0.981218,1.32058,3.254355
2.466667,0.980968,1.319186,3.254164
2.5,0.980535,1.317119,3.254138
2.533333,0.982756,1.31041,3.25223
2.566667,0.986228,1.304614,3.251802
2.6,0.988065,1.303056,3.252167
2.633333,0.98774,1.303204,3.252537
2.666667,0.986187,1.304371,3.252405
2.7,0.984437,1.306117,3.252486
2.733333,0.983103,1.306366,3.252914
2.766667,0.982894,1.305692,3.252607
2.8,0.983432,1.305163,3.252224
2.833333,0.99085,1.298229,3.25453
2.866667,0.999777,1.288442,3.258164
2.9,1.003929,1.284899,3.261108
2.933333,1.007874,1.282662,3.263967
2.966667,1.010098,1.280753,3.266486
3.0,1.009552,1.280692,3.268037
3.033333,1.010721,1.279785,3.267564
3.066667,1.00974,1.279257,3.268187
3.1,1.00585,1.280094,3.2699
3.133333,,,
3.166667,,,
3.2,1.012364,1.275132,3.270914
3.233333,,,
3.266667,1.016097,1.274694,3.270511
3.3,,,
3.333333,,,
3.366667,1.018852,1.270959,3.271252
3.4,1.018564,1.270345,3.270808
3.433333,,,
3.466667,1.018866,1.26876,3.273095
3.5,1.01742,1.269626,3.273373
3.533333,1.015887,1.272131,3.269217
3.566667,1.015604,1.274738,3.269078
3.6,1.015421,1.279257,3.26874
3.633333,1.016313,1.283906,3.268296
3.666667,1.015475,1.288808,3.26871
3.7,1.015103,1.29334,3.269188
3.733333,1.014895,1.296742,3.269361
3.766667,1.014639,1.299518,3.269302
3.8,1.014631,1.301744,3.269217
3.833333,1.015104,1.303218,3.268435
3.866667,1.015913,1.30391,3.26751
3.9,1.016651,1.304523,3.266608
3.933333,1.017639,1.304067,3.265536
3.966667,1.018363,1.303826,3.264481
4.0,1.018474,1.303183,3.264176
4.033333,1.018337,1.302472,3.263895
4.066667,1.017586,1.3023,3.263761
4.1,1.016668,1.30204,3.263933
4.133333,1.015897,1.301684,3.264106
4.166667,1.014812,1.301476,3.264307
4.2,1.013767,1.301637,3.264483
4.233333,1.013249,1.301094,3.264595
4.266667,1.012846,1.299986,3.264785
4.3,1.012616,1.298888,3.264787
4.333333,1.012638,1.29802,3.264563
4.366667,1.012751,1.297017,3.264393
4.4,1.012912,1.295803,3.264156
4.433333,1.012575,1.295087,3.263894
4.466667,1.012058,1.294848,3.26373
4.5,1.012025,1.294655,3.263509
4.533333,1.012086,1.294675,3.263234
4.566667,1.012248,1.294864,3.263192
4.6,1.012546,1.295104,3.263237
4.633333,1.012837,1.295338,3.263313
4.666667,1.013054,1.29583,3.263358
4.7,1.013538,1.296142,3.263185
4.733333,1.014227,1.296155,3.262879
4.766667,1.014743,1.295956,3.262736
4.8,1.014911,1.29602,3.262408
4.833333,1.015811,1.295654,3.262302
4.866667,1.016432,1.295579,3.262035
4.9,1.016999,1.295477,3.261654
4.933333,1.016917,1.295138,3.260836
4.966667,1.015442,1.293566,3.260607
5.0,1.012093,1.293297,3.260883
5.033333,1.007671,1.294158,3.260603
5.066667,1.002759,1.294721,3.26102
5.1,0.999543,1.295327,3.261821
5.133333,0.997072,1.297304,3.260536
5.166667,0.99849,1.297618,3.261865
5.2,0.999175,1.298,3.261761
5.233333,1.0003,1.297801,3.261684
5.266667,1.001846,1.297636,3.260927
5.3,1.003526,1.297304,3.259986
5.333333,1.001377,1.297177,3.25713
5.366667,1.000887,1.296539,3.256324
5.4,1.000708,1.295519,3.255464
5.433333,0.999939,1.294582,3.255028
5.466667,0.991983,1.30308,3.248507
5.5,0.97894,1.323062,3.255383
5.533333,0.979442,1.327312,3.255485
5.566667,0.979209,1.329175,3.256407
5.6,0.977765,1.332645,3.260419
5.633333,0.976601,1.3349,3.26334
5.666667,0.97744,1.340443,3.266541
5.7,0.97913,1.345603,3.267788
5.733333,0.980505,1.350189,3.269398
5.766667,0.981969,1.354253,3.270495
5.8,0.983376,1.359066,3.271269
5.833333,0.98374,1.362171,3.272015
5.866667,0.981857,1.362077,3.273354
5.9,0.979312,1.361311,3.275959
5.933333,0.977705,1.362513,3.278379
5.966667,0.977262,1.36357,3.278629
6.0,0.975892,1.362638,3.27854
6.033333,0.973306,1.360718,3.279941
6.066667,0.972635,1.360889,3.279611
6.1,0.972192,1.361053,3.277723
6.133333,0.972093,1.361269,3.277219
6.166667,0.972067,1.361459,3.277345
6.2,0.971972,1.361625,3.278214
6.233333,0.972603,1.361997,3.278641
6.266667,0.972905,1.361913,3.278543
6.3,0.972197,1.359512,3.276884
6.333333,0.970251,1.352788,3.27061
6.366667,0.971722,1.33929,3.260491
6.4,0.978937,1.324165,3.250387
6.433333,0.979101,1.321873,3.248065
6.466667,0.97718,1.324135,3.250554
6.5,0.975907,1.330545,3.254934
6.533333,0.976003,1.340721,3.261667
6.566667,0.977387,1.348366,3.266275
6.6,0.978465,1.35278,3.268272
6.633333,0.97828,1.352247,3.268557
6.666667,0.977888,1.347801,3.26624
6.7,0.977973,1.332559,3.255662
6.733333,0.985271,1.315154,3.246125
6.766667,0.982824,1.315148,3.246937
6.8,0.979273,1.323645,3.250955
6.833333,0.979274,1.332632,3.254341
6.866667,0.980686,1.34036,3.257114
6.9,0.98077,1.345666,3.261444
6.933333,0.979304,1.347537,3.265544
6.966667,0.976871,1.344919,3.266629
7.0,0.978269,1.335336,3.258111
