1569162260.609864950,0.766944,-0.88619,-2.3494
1569162260.641644001,0.766812,-0.886147,-2.34936
1569162260.675138950,0.766723,-0.886159,-2.34928
1569162260.708112955,0.766734,-0.886139,-2.34925
1569162260.742218017,0.766867,-0.886074,-2.34936
1569162260.776748895,0.76706,-0.885886,-2.34955
1569162260.808156967,0.76733,-0.8857,-2.34979
1569162260.842044115,0.767609,-0.885508,-2.34996
1569162260.874577045,0.767862,-0.885371,-2.35004
1569162260.907815933,0.768048,-0.885282,-2.35012
1569162260.940831899,0.76822,-0.885163,-2.35017
1569162260.975733041,0.768433,-0.885062,-2.35025
1569162261.008071899,0.768625,-0.884961,-2.35031
1569162261.042115926,0.768831,-0.88489,-2.35041
1569162261.075138092,0.768927,-0.884818,-2.35047
1569162261.109304904,0.768943,-0.884761,-2.35049
1569162261.141077041,0.768931,-0.884777,-2.35047
1569162261.176438093,0.768808,-0.884782,-2.35041
1569162261.209709882,0.768594,-0.884898,-2.3503
1569162261.242307901,0.768292,-0.884993,-2.35016
1569162261.274736881,0.767999,-0.885131,-2.34991
1569162261.308569908,0.767623,-0.885263,-2.34972
1569162261.342638015,0.767208,-0.885342,-2.34965
1569162261.375730037,0.766978,-0.885357,-2.3497
1569162261.409673929,0.76692,-0.885296,-2.34978
1569162261.443272113,0.766956,-0.885154,-2.35001
1569162261.475749015,0.767043,-0.885055,-2.35018
1569162261.509115934,0.767116,-0.885059,-2.35026
1569162261.542013883,0.767085,-0.885032,-2.3503
1569162261.576725959,0.766998,-0.884962,-2.3503
1569162261.608652114,0.766928,-0.884956,-2.3503
1569162261.641988039,0.766897,-0.884943,-2.35031
1569162261.674734115,0.766923,-0.884963,-2.35031
1569162261.710448026,0.766969,-0.884932,-2.35029
1569162261.741839885,0.766995,-0.88492,-2.35027
1569162261.776551008,0.766982,-0.884912,-2.35026
1569162261.808712959,0.766976,-0.884925,-2.3502
1569162261.841428041,0.766992,-0.884972,-2.35016
1569162261.874420881,0.766933,-0.884974,-2.35013
1569162261.907767057,0.766903,-0.884965,-2.35012
1569162261.942749977,0.766897,-0.884963,-2.3501
1569162261.976099014,0.766877,-0.884928,-2.35013
1569162262.009109973,0.766901,-0.884894,-2.35019
1569162262.042282104,0.766952,-0.884885,-2.35015
1569162262.075222969,0.766972,-0.884909,-2.35011
1569162262.108344078,0.767018,-0.884904,-2.35002
1569162262.141840934,0.767136,-0.884903,-2.34995
1569162262.175641059,0.767321,-0.88487,-2.34988
1569162262.208642959,0.767624,-0.884837,-2.34978
1569162262.242398977,0.768025,-0.884775,-2.34974
1569162262.275878906,0.768491,-0.884679,-2.34967
1569162262.309676885,0.768949,-0.88461,-2.34967
1569162262.341348886,0.769269,-0.88453,-2.3497
1569162262.375658988,0.769432,-0.884453,-2.34977
1569162262.408257007,0.769437,-0.884361,-2.34997
1569162262.441979885,0.769377,-0.884196,-2.35024
