1569162260.609864950,0.64194,-0.923946,-2.35153
1569162260.641644001,0.641762,-0.923946,-2.35128
1569162260.675138950,0.641674,-0.923995,-2.35106
1569162260.708112955,0.641713,-0.924008,-2.35098
1569162260.742218017,0.641857,-0.923961,-2.35111
1569162260.776748895,0.642071,-0.923794,-2.35136
1569162260.808156967,0.642373,-0.923601,-2.35175
1569162260.842044115,0.642644,-0.923468,-2.35204
1569162260.874577045,0.64287,-0.923403,-2.35219
1569162260.907815933,0.643057,-0.923402,-2.35225
1569162260.940831899,0.643233,-0.923336,-2.35233
1569162260.975733041,0.643479,-0.92327,-2.35251
1569162261.008071899,0.643731,-0.923182,-2.35268
1569162261.042115926,0.643941,-0.923127,-2.35283
1569162261.075138092,0.644033,-0.923053,-2.35291
1569162261.109304904,0.644043,-0.922969,-2.35296
1569162261.141077041,0.644011,-0.922927,-2.35303
1569162261.176438093,0.643878,-0.922875,-2.35304
1569162261.209709882,0.643623,-0.922859,-2.35299
1569162261.242307901,0.643279,-0.922829,-2.35283
1569162261.274736881,0.642931,-0.922781,-2.35266
1569162261.308569908,0.642542,-0.9228,-2.35238
1569162261.342638015,0.642154,-0.922815,-2.35207
1569162261.375730037,0.641889,-0.922753,-2.35204
1569162261.409673929,0.641811,-0.922611,-2.3522
1569162261.443272113,0.641821,-0.922474,-2.35246
1569162261.475749015,0.641909,-0.92235,-2.35275
1569162261.509115934,0.642,-0.922347,-2.35293
1569162261.542013883,0.641975,-0.922351,-2.35291
1569162261.576725959,0.641864,-0.922261,-2.35283
1569162261.608652114,0.641785,-0.922249,-2.35278
1569162261.641988039,0.641754,-0.922261,-2.3527
1569162261.674734115,0.641787,-0.922268,-2.35273
1569162261.710448026,0.64185,-0.922242,-2.35275
1569162261.741839885,0.641864,-0.92224,-2.35271
1569162261.776551008,0.641858,-0.922251,-2.35266
1569162261.808712959,0.641849,-0.922235,-2.3526
1569162261.841428041,0.641863,-0.92229,-2.35257
1569162261.874420881,0.641824,-0.9223,-2.35248
1569162261.907767057,0.641784,-0.922277,-2.35245
1569162261.942749977,0.641752,-0.922234,-2.35247
1569162261.976099014,0.64175,-0.922209,-2.35249
1569162262.009109973,0.641774,-0.922174,-2.35259
1569162262.042282104,0.641815,-0.922123,-2.35262
1569162262.075222969,0.641855,-0.922176,-2.35254
1569162262.108344078,0.641903,-0.922194,-2.35241
1569162262.141840934,0.642021,-0.922237,-2.35238
1569162262.175641059,0.642208,-0.922246,-2.35237
1569162262.208642959,0.642509,-0.922292,-2.35232
1569162262.242398977,0.642942,-0.922377,-2.35237
1569162262.275878906,0.643481,-0.922358,-2.35246
1569162262.309676885,0.644002,-0.922391,-2.35262
1569162262.341348886,0.644367,-0.92236,-2.35277
1569162262.375658988,0.64455,-0.922334,-2.35289
1569162262.408257007,0.644585,-0.922289,-2.35299
1569162262.441979885,0.644527,-0.922133,-2.35317
